"team","squad_number","player_name","player_name_zh","player_name_zh_status","wikipedia_title","position","date_of_birth","club","club_country","caps","goals","squad_status","availability","source_url","verified_at"
"Czechia","24","Alexandr Sojka","","missing_zh_label","Alexandr_Sojka","MF","2003-04-02","Viktoria Plzeň","Football Association of the Czech Republic","2","0","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Czechia","25","Hugo Sochůrek","","missing_zh_label","Hugo_Sochůrek","MF","2008-06-07","Sparta Prague","Football Association of the Czech Republic","1","0","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Czechia","26","Denis Višinský","","missing_zh_label","Denis_Višinský","FW","2003-03-21","Viktoria Plzeň","Football Association of the Czech Republic","2","1","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Canada","1","Dayne St. Clair","","missing_zh_label","Dayne_St._Clair","GK","1997-05-09","Inter Miami CF","United States Soccer Federation","20","0","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Canada","2","Alistair Johnston","","missing_zh_label","Alistair_Johnston","DF","1998-10-08","Celtic","Scottish Football Association","58","1","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Canada","3","Alfie Jones","","missing_zh_label","Alfie_Jones","DF","1997-10-07","Middlesbrough","The Football Association","2","0","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Canada","4","Luc de Fougerolles","","missing_zh_label","Luc_de_Fougerolles","DF","2005-10-12","Dender","Royal Belgian Football Association","13","0","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Canada","5","Joel Waterman","","missing_zh_label","Joel_Waterman","DF","1996-01-24","Chicago Fire FC","United States Soccer Federation","17","0","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Canada","6","Mathieu Choinière","","missing_zh_label","Mathieu_Choinière","MF","1999-02-07","Los Angeles FC","United States Soccer Federation","23","0","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Canada","7","Stephen Eustáquio","","missing_zh_label","Stephen_Eustáquio","MF","1996-12-21","Los Angeles FC","United States Soccer Federation","56","4","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Canada","8","Ismaël Koné","","missing_zh_label","Ismaël_Koné","MF","2002-06-16","Sassuolo","Italian Football Federation","40","4","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Canada","9","Cyle Larin","","missing_zh_label","Cyle_Larin","FW","1995-04-17","Southampton","The Football Association","90","30","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Canada","10","Jonathan David","","missing_zh_label","Jonathan_David","FW","2000-01-14","Juventus","Italian Football Federation","77","39","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Canada","11","Liam Millar","","missing_zh_label","Liam_Millar","MF","1999-09-27","Hull City","The Football Association","41","1","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Canada","12","Tani Oluwaseyi","","missing_zh_label","Tani_Oluwaseyi","FW","2000-05-15","Villarreal","Royal Spanish Football Federation","24","2","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Canada","13","Derek Cornelius","","missing_zh_label","Derek_Cornelius","DF","1997-11-25","Rangers","Scottish Football Association","44","1","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Canada","14","Jacob Shaffelburg","","missing_zh_label","Jacob_Shaffelburg","MF","1999-11-26","Los Angeles FC","United States Soccer Federation","31","6","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Canada","15","Moïse Bombito","","missing_zh_label","Moïse_Bombito","DF","2000-03-30","Nice","French Football Federation","20","0","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Canada","16","Maxime Crépeau","","missing_zh_label","Maxime_Crépeau","GK","1994-05-11","Orlando City SC","United States Soccer Federation","32","0","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Canada","17","Tajon Buchanan","","missing_zh_label","Tajon_Buchanan","FW","1999-02-08","Villarreal","Royal Spanish Football Federation","60","8","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Canada","18","Owen Goodman","","missing_zh_label","Owen_Goodman","GK","2003-11-27","Barnsley","The Football Association","0","0","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Canada","19","Alphonso Davies","","missing_zh_label","Alphonso_Davies","DF","2000-11-02","Bayern Munich","German Football Association","58","15","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Canada","20","Ali Ahmed","","missing_zh_label","Ali_Ahmed_(soccer)","FW","2000-10-10","Norwich City","The Football Association","24","1","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Canada","21","Jonathan Osorio","","missing_zh_label","Jonathan_Osorio","MF","1992-06-12","Toronto FC","Canadian Soccer Association","90","10","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Canada","22","Richie Laryea","","missing_zh_label","Richie_Laryea","DF","1995-01-07","Toronto FC","Canadian Soccer Association","75","1","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Canada","23","Niko Sigur","","missing_zh_label","Niko_Sigur","DF","2003-09-09","Hajduk Split","Croatian Football Federation","19","2","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Canada","24","Promise David","","missing_zh_label","Promise_David","FW","2001-07-03","Union Saint-Gilloise","Royal Belgian Football Association","10","3","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Canada","25","Nathan Saliba","","missing_zh_label","Nathan_Saliba","MF","2004-02-07","Anderlecht","Royal Belgian Football Association","15","2","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Canada","26","Jayden Nelson","","missing_zh_label","Jayden_Nelson","FW","2002-09-26","Austin FC","United States Soccer Federation","14","3","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Bosnia and Herzegovina","1","Nikola Vasilj","","missing_zh_label","Nikola_Vasilj","GK","1995-12-02","FC St. Pauli","German Football Association","26","0","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Bosnia and Herzegovina","2","Nihad Mujakić","","missing_zh_label","Nihad_Mujakić","DF","1998-04-15","Gaziantep","Turkish Football Federation","12","1","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Bosnia and Herzegovina","3","Dennis Hadžikadunić","","missing_zh_label","Dennis_Hadžikadunić","DF","1998-07-09","Sampdoria","Italian Football Federation","32","0","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Bosnia and Herzegovina","4","Tarik Muharemović","","missing_zh_label","Tarik_Muharemović","DF","2003-02-28","Sassuolo","Italian Football Federation","14","1","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Bosnia and Herzegovina","5","Sead Kolašinac","","missing_zh_label","Sead_Kolašinac","DF","1993-06-20","Atalanta","Italian Football Federation","65","0","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Bosnia and Herzegovina","6","Benjamin Tahirović","","missing_zh_label","Benjamin_Tahirović","MF","2003-03-03","Brøndby","Danish Football Association","28","2","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Bosnia and Herzegovina","7","Amar Dedić","","missing_zh_label","Amar_Dedić","DF","2002-08-18","Benfica","Portuguese Football Federation","28","1","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Bosnia and Herzegovina","8","Armin Gigović","","missing_zh_label","Armin_Gigović","MF","2002-04-06","Young Boys","Swiss Football Association","20","1","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Bosnia and Herzegovina","9","Samed Baždar","","missing_zh_label","Samed_Baždar","FW","2004-01-31","Jagiellonia Białystok","Polish Football Association","13","1","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Bosnia and Herzegovina","10","Ermedin Demirović","","missing_zh_label","Ermedin_Demirović","FW","1998-03-25","VfB Stuttgart","German Football Association","40","4","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Bosnia and Herzegovina","11","Edin Džeko","","missing_zh_label","Edin_Džeko","FW","1986-03-17","Schalke 04","German Football Association","148","73","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Bosnia and Herzegovina","12","Mladen Jurkas","","missing_zh_label","Mladen_Jurkas","GK","2007-10-07","Borac Banja Luka","Football Association of Bosnia and Herzegovina","0","0","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Bosnia and Herzegovina","13","Ivan Bašić","","missing_zh_label","Ivan_Bašić","MF","2002-04-30","Astana","Kazakhstan Football Federation","17","0","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Bosnia and Herzegovina","14","Ivan Šunjić","","missing_zh_label","Ivan_Šunjić","MF","1996-10-09","Pafos","Cyprus Football Association","11","0","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Bosnia and Herzegovina","15","Amar Memić","","missing_zh_label","Amar_Memić","MF","2001-01-20","Viktoria Plzeň","Football Association of the Czech Republic","13","1","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Bosnia and Herzegovina","16","Amir Hadžiahmetović","","missing_zh_label","Amir_Hadžiahmetović","MF","1997-03-08","Hull City","The Football Association","36","0","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Bosnia and Herzegovina","17","Dženis Burnić","","missing_zh_label","Dženis_Burnić","MF","1998-05-22","Karlsruher SC","German Football Association","20","0","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Bosnia and Herzegovina","18","Nikola Katić","","missing_zh_label","Nikola_Katić","DF","1996-10-10","Schalke 04","German Football Association","17","2","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Bosnia and Herzegovina","19","Kerim Alajbegović","","missing_zh_label","Kerim_Alajbegović","FW","2007-09-21","Red Bull Salzburg","Austrian Football Association","10","1","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Bosnia and Herzegovina","20","Esmir Bajraktarević","","missing_zh_label","Esmir_Bajraktarević","FW","2005-03-10","PSV Eindhoven","Royal Dutch Football Association","16","1","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Bosnia and Herzegovina","21","Stjepan Radeljić","","missing_zh_label","Stjepan_Radeljić","DF","1997-09-05","Rijeka","Croatian Football Federation","5","0","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Bosnia and Herzegovina","22","Martin Zlomislić","","missing_zh_label","Martin_Zlomislić","GK","1998-08-16","Rijeka","Croatian Football Federation","3","0","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Bosnia and Herzegovina","23","Haris Tabaković","","missing_zh_label","Haris_Tabaković","FW","1994-06-20","Borussia Mönchengladbach","German Football Association","10","4","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Bosnia and Herzegovina","24","Arjan Malić","","missing_zh_label","Arjan_Malić","DF","2005-08-28","Sturm Graz","Austrian Football Association","8","0","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Bosnia and Herzegovina","25","Jovo Lukić","","missing_zh_label","Jovo_Lukić","FW","1998-11-28","Universitatea Cluj","Romanian Football Federation","3","0","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Bosnia and Herzegovina","26","Ermin Mahmić","","missing_zh_label","Ermin_Mahmić","MF","2005-03-14","Slovan Liberec","Football Association of the Czech Republic","2","0","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Qatar","1","Mahmud Abunada","","missing_zh_label","Mahmud_Abunada","GK","2000-02-05","Al-Rayyan","Qatar Football Association","5","0","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Qatar","2","Pedro Miguel","","missing_zh_label","Pedro_Miguel_(footballer)","DF","1990-08-06","Al-Sadd","Qatar Football Association","105","3","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Qatar","3","Lucas Mendes","","missing_zh_label","Lucas_Mendes_(footballer,_born_1990)","DF","1990-07-03","Al-Wakrah","Qatar Football Association","25","1","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Qatar","4","Issa Laye","","missing_zh_label","Issa_Laye","DF","1997-12-22","Al-Arabi","Qatar Football Association","4","0","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
